factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
fund_profitability_ratio_fd_profitability_raw_05__fd_profitability_raw_08,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标05/盈利能力原始指标08比值,衡量 盈利能力原始指标05 相对 盈利能力原始指标08 的比例关系，体现结构性偏离。,fund_profitability_ratio_fd_profitability_raw_05__fd_profitability_raw_08 = 列(盈利能力原始指标05) / (|列(盈利能力原始指标08)| + EPS),fund_profitability ratio fd_profitability_raw_05/fd_profitability_raw_08,False,fundamental
fund_profitability_ratio_fd_profitability_raw_05__fd_profitability_raw_09,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标05/盈利能力原始指标09比值,衡量 盈利能力原始指标05 相对 盈利能力原始指标09 的比例关系，体现结构性偏离。,fund_profitability_ratio_fd_profitability_raw_05__fd_profitability_raw_09 = 列(盈利能力原始指标05) / (|列(盈利能力原始指标09)| + EPS),fund_profitability ratio fd_profitability_raw_05/fd_profitability_raw_09,False,fundamental
fund_profitability_ratio_fd_profitability_raw_06__fd_profitability_raw_07,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标06/盈利能力原始指标07比值,衡量 盈利能力原始指标06 相对 盈利能力原始指标07 的比例关系，体现结构性偏离。,fund_profitability_ratio_fd_profitability_raw_06__fd_profitability_raw_07 = 列(盈利能力原始指标06) / (|列(盈利能力原始指标07)| + EPS),fund_profitability ratio fd_profitability_raw_06/fd_profitability_raw_07,False,fundamental
fund_profitability_ratio_fd_profitability_raw_06__fd_profitability_raw_08,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标06/盈利能力原始指标08比值,衡量 盈利能力原始指标06 相对 盈利能力原始指标08 的比例关系，体现结构性偏离。,fund_profitability_ratio_fd_profitability_raw_06__fd_profitability_raw_08 = 列(盈利能力原始指标06) / (|列(盈利能力原始指标08)| + EPS),fund_profitability ratio fd_profitability_raw_06/fd_profitability_raw_08,False,fundamental
fund_profitability_ratio_fd_profitability_raw_06__fd_profitability_raw_09,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标06/盈利能力原始指标09比值,衡量 盈利能力原始指标06 相对 盈利能力原始指标09 的比例关系，体现结构性偏离。,fund_profitability_ratio_fd_profitability_raw_06__fd_profitability_raw_09 = 列(盈利能力原始指标06) / (|列(盈利能力原始指标09)| + EPS),fund_profitability ratio fd_profitability_raw_06/fd_profitability_raw_09,False,fundamental
fund_profitability_ratio_fd_profitability_raw_07__fd_profitability_raw_08,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标07/盈利能力原始指标08比值,衡量 盈利能力原始指标07 相对 盈利能力原始指标08 的比例关系，体现结构性偏离。,fund_profitability_ratio_fd_profitability_raw_07__fd_profitability_raw_08 = 列(盈利能力原始指标07) / (|列(盈利能力原始指标08)| + EPS),fund_profitability ratio fd_profitability_raw_07/fd_profitability_raw_08,False,fundamental
fund_profitability_ratio_fd_profitability_raw_07__fd_profitability_raw_09,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标07/盈利能力原始指标09比值,衡量 盈利能力原始指标07 相对 盈利能力原始指标09 的比例关系，体现结构性偏离。,fund_profitability_ratio_fd_profitability_raw_07__fd_profitability_raw_09 = 列(盈利能力原始指标07) / (|列(盈利能力原始指标09)| + EPS),fund_profitability ratio fd_profitability_raw_07/fd_profitability_raw_09,False,fundamental
fund_profitability_ratio_fd_profitability_raw_08__fd_profitability_raw_09,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标08/盈利能力原始指标09比值,衡量 盈利能力原始指标08 相对 盈利能力原始指标09 的比例关系，体现结构性偏离。,fund_profitability_ratio_fd_profitability_raw_08__fd_profitability_raw_09 = 列(盈利能力原始指标08) / (|列(盈利能力原始指标09)| + EPS),fund_profitability ratio fd_profitability_raw_08/fd_profitability_raw_09,False,fundamental
fund_profitability_rel_fd_profitability_disp_to_fd_profitability_raw_01,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力离散度相对盈利能力原始指标01,衡量 盈利能力离散度 相对锚点 盈利能力原始指标01 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_disp_to_fd_profitability_raw_01 = (列(盈利能力离散度) - 列(盈利能力原始指标01)) / (|列(盈利能力原始指标01)| + EPS),fund_profitability rel fd_profitability_disp to fd_profitability_raw_01,False,fundamental
fund_profitability_rel_fd_profitability_disp_to_fd_profitability_raw_02,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力离散度相对盈利能力原始指标02,衡量 盈利能力离散度 相对锚点 盈利能力原始指标02 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_disp_to_fd_profitability_raw_02 = (列(盈利能力离散度) - 列(盈利能力原始指标02)) / (|列(盈利能力原始指标02)| + EPS),fund_profitability rel fd_profitability_disp to fd_profitability_raw_02,False,fundamental
fund_profitability_rel_fd_profitability_disp_to_fd_profitability_raw_03,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力离散度相对盈利能力原始指标03,衡量 盈利能力离散度 相对锚点 盈利能力原始指标03 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_disp_to_fd_profitability_raw_03 = (列(盈利能力离散度) - 列(盈利能力原始指标03)) / (|列(盈利能力原始指标03)| + EPS),fund_profitability rel fd_profitability_disp to fd_profitability_raw_03,False,fundamental
fund_profitability_rel_fd_profitability_raw_01_to_fd_profitability_raw_02,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标01相对盈利能力原始指标02,衡量 盈利能力原始指标01 相对锚点 盈利能力原始指标02 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_raw_01_to_fd_profitability_raw_02 = (列(盈利能力原始指标01) - 列(盈利能力原始指标02)) / (|列(盈利能力原始指标02)| + EPS),fund_profitability rel fd_profitability_raw_01 to fd_profitability_raw_02,False,fundamental
fund_profitability_rel_fd_profitability_raw_01_to_fd_profitability_raw_03,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标01相对盈利能力原始指标03,衡量 盈利能力原始指标01 相对锚点 盈利能力原始指标03 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_raw_01_to_fd_profitability_raw_03 = (列(盈利能力原始指标01) - 列(盈利能力原始指标03)) / (|列(盈利能力原始指标03)| + EPS),fund_profitability rel fd_profitability_raw_01 to fd_profitability_raw_03,False,fundamental
fund_profitability_rel_fd_profitability_raw_02_to_fd_profitability_raw_01,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标02相对盈利能力原始指标01,衡量 盈利能力原始指标02 相对锚点 盈利能力原始指标01 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_raw_02_to_fd_profitability_raw_01 = (列(盈利能力原始指标02) - 列(盈利能力原始指标01)) / (|列(盈利能力原始指标01)| + EPS),fund_profitability rel fd_profitability_raw_02 to fd_profitability_raw_01,False,fundamental
fund_profitability_rel_fd_profitability_raw_02_to_fd_profitability_raw_03,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标02相对盈利能力原始指标03,衡量 盈利能力原始指标02 相对锚点 盈利能力原始指标03 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_raw_02_to_fd_profitability_raw_03 = (列(盈利能力原始指标02) - 列(盈利能力原始指标03)) / (|列(盈利能力原始指标03)| + EPS),fund_profitability rel fd_profitability_raw_02 to fd_profitability_raw_03,False,fundamental
fund_profitability_rel_fd_profitability_raw_03_to_fd_profitability_raw_01,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标03相对盈利能力原始指标01,衡量 盈利能力原始指标03 相对锚点 盈利能力原始指标01 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_raw_03_to_fd_profitability_raw_01 = (列(盈利能力原始指标03) - 列(盈利能力原始指标01)) / (|列(盈利能力原始指标01)| + EPS),fund_profitability rel fd_profitability_raw_03 to fd_profitability_raw_01,False,fundamental
fund_profitability_rel_fd_profitability_raw_03_to_fd_profitability_raw_02,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标03相对盈利能力原始指标02,衡量 盈利能力原始指标03 相对锚点 盈利能力原始指标02 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_raw_03_to_fd_profitability_raw_02 = (列(盈利能力原始指标03) - 列(盈利能力原始指标02)) / (|列(盈利能力原始指标02)| + EPS),fund_profitability rel fd_profitability_raw_03 to fd_profitability_raw_02,False,fundamental
fund_profitability_rel_fd_profitability_raw_04_to_fd_profitability_raw_01,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标04相对盈利能力原始指标01,衡量 盈利能力原始指标04 相对锚点 盈利能力原始指标01 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_raw_04_to_fd_profitability_raw_01 = (列(盈利能力原始指标04) - 列(盈利能力原始指标01)) / (|列(盈利能力原始指标01)| + EPS),fund_profitability rel fd_profitability_raw_04 to fd_profitability_raw_01,False,fundamental
fund_profitability_rel_fd_profitability_raw_04_to_fd_profitability_raw_02,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标04相对盈利能力原始指标02,衡量 盈利能力原始指标04 相对锚点 盈利能力原始指标02 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_raw_04_to_fd_profitability_raw_02 = (列(盈利能力原始指标04) - 列(盈利能力原始指标02)) / (|列(盈利能力原始指标02)| + EPS),fund_profitability rel fd_profitability_raw_04 to fd_profitability_raw_02,False,fundamental
fund_profitability_rel_fd_profitability_raw_04_to_fd_profitability_raw_03,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标04相对盈利能力原始指标03,衡量 盈利能力原始指标04 相对锚点 盈利能力原始指标03 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_raw_04_to_fd_profitability_raw_03 = (列(盈利能力原始指标04) - 列(盈利能力原始指标03)) / (|列(盈利能力原始指标03)| + EPS),fund_profitability rel fd_profitability_raw_04 to fd_profitability_raw_03,False,fundamental
fund_profitability_rel_fd_profitability_raw_05_to_fd_profitability_raw_01,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标05相对盈利能力原始指标01,衡量 盈利能力原始指标05 相对锚点 盈利能力原始指标01 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_raw_05_to_fd_profitability_raw_01 = (列(盈利能力原始指标05) - 列(盈利能力原始指标01)) / (|列(盈利能力原始指标01)| + EPS),fund_profitability rel fd_profitability_raw_05 to fd_profitability_raw_01,False,fundamental
fund_profitability_rel_fd_profitability_raw_05_to_fd_profitability_raw_02,D,Fundamental Packages,fund_profitability,fund_profitability,基本面盈利能力包·盈利能力原始指标05相对盈利能力原始指标02,衡量 盈利能力原始指标05 相对锚点 盈利能力原始指标02 的偏离程度，反映相对强弱。,fund_profitability_rel_fd_profitability_raw_05_to_fd_profitability_raw_02 = (列(盈利能力原始指标05) - 列(盈利能力原始指标02)) / (|列(盈利能力原始指标02)| + EPS),fund_profitability rel fd_profitability_raw_05 to fd_profitability_raw_02,False,fundamental
