signal_ts,ic,rank_ic,n
2025-08-28,-0.3646165535526112,-0.3159350659451772,300
2025-08-29,-0.24545418182034376,-0.1926883632040356,300
2025-09-01,-0.32808285974177714,-0.2951201993221252,299
2025-09-02,-0.42450694894648283,-0.3825736796031515,299
2025-09-03,-0.3638508963805536,-0.33032793876680655,299
2025-09-04,-0.419948278494547,-0.38108998675675065,299
2025-09-05,-0.3535922962922088,-0.2735615362169199,299
2025-09-08,-0.19301657004680023,-0.07698413054701354,299
2025-09-09,-0.27620692217840975,-0.15372526361404015,300
2025-09-10,-0.18298476243291198,-0.09954821720241336,300
2025-09-11,-0.05294115756790287,0.020511783464260715,300
2025-09-12,-0.0010605067532446226,0.08976810853453926,300
2025-09-15,0.029231741426182886,0.1081247569417438,300
2025-09-16,0.11479586133348753,0.18268202980033113,300
2025-09-17,0.033725942383099984,0.12432938143757152,300
2025-09-18,-0.05066622911197106,0.031468794097712194,300
2025-09-19,-0.018575702255176598,0.06248247202746696,300
2025-09-22,0.028726356047344644,0.10900298892209913,300
2025-09-23,-0.02282773405371573,0.0732505916732408,300
2025-09-24,0.14745984195380135,0.23446749408326759,300
2025-09-25,0.3254624361255449,0.3887287636529294,300
2025-09-26,0.25802336471942144,0.3425624729163657,300
2025-09-29,0.4736163719315171,0.5328476983077589,300
2025-09-30,0.416911212656417,0.48658051756130616,300
2025-10-09,0.3187364452624104,0.42119401326681405,300
2025-10-10,0.19401926859310253,0.3369055211724575,300
2025-10-13,0.29012898284886823,0.4140566006288958,300
2025-10-14,0.20321828695464353,0.30809142323803596,300
2025-10-15,0.230491742601212,0.32463738485983173,300
2025-10-16,0.15664735777082864,0.2682954255047278,300
2025-10-17,0.10856680450371688,0.2523250258336203,300
2025-10-20,0.12112857029653899,0.2506876743074923,300
2025-10-21,0.08444633292743038,0.1924790275447505,300
2025-10-22,0.01493949273864424,0.11985110945677173,300
2025-10-23,0.2339626890467209,0.2838098201091123,300
2025-10-24,0.363333316402054,0.3756618507129158,298
2025-10-27,0.34920734854620805,0.36412315110885285,298
2025-10-28,0.3811238999553326,0.37034278499116546,298
2025-10-29,0.31603577967331714,0.3279095187469859,298
2025-10-30,0.3589908716705852,0.36278318186692854,298
2025-10-31,0.11829735300832234,0.16051765891275663,298
2025-11-03,0.1726362392941922,0.17581235351880228,298
2025-11-04,-0.044794031971974214,0.007825556410324428,298
2025-11-05,0.16143945680226757,0.1988398723152152,298
2025-11-06,0.16051193433146438,0.1913033955636815,298
2025-11-07,0.14289280437153956,0.14557530139671954,298
2025-11-10,-0.03118526208672101,0.007757991125367839,298
2025-11-11,-0.1523512669380582,-0.08130076323831793,298
2025-11-12,-0.14398766025452267,-0.05327205298025257,298
2025-11-13,-0.07261099796927319,0.007834172117802114,298
2025-11-14,-0.05342260370995921,-0.008360183732229251,298
2025-11-17,-0.008685066072279464,0.04694540294190133,298
2025-11-18,-0.03472486972662024,0.04321162739604525,298
2025-11-19,-0.05099429815838459,-0.007248304009319474,298
2025-11-20,-0.15751216693427414,-0.10064686406968286,297
