factor,factor_freq,factor_group,factor_package,start_time,end_time,obs_count,code_count,updated_at
fund_expectation_rel_fd_expectation_raw_01_to_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:26.776093+08:00
fund_expectation_rel_fd_expectation_raw_02_to_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:26.783071+08:00
fund_expectation_rel_fd_expectation_raw_02_to_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:26.790677+08:00
fund_expectation_rel_fd_expectation_raw_03_to_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:26.795752+08:00
fund_expectation_rel_fd_expectation_raw_03_to_fd_expectation_raw_02,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:26.799593+08:00
fund_expectation_rel_fd_expectation_raw_04_to_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:26.803096+08:00
fund_expectation_rel_fd_expectation_raw_04_to_fd_expectation_raw_02,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:26.805819+08:00
fund_expectation_rel_fd_expectation_raw_04_to_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:26.808564+08:00
fund_expectation_rel_fd_expectation_raw_05_to_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.631164+08:00
fund_expectation_rel_fd_expectation_raw_05_to_fd_expectation_raw_02,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.634074+08:00
fund_expectation_rel_fd_expectation_raw_05_to_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.636449+08:00
fund_expectation_rel_fd_expectation_raw_06_to_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.639413+08:00
fund_expectation_rel_fd_expectation_raw_06_to_fd_expectation_raw_02,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.641928+08:00
fund_expectation_rel_fd_expectation_raw_06_to_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.644638+08:00
fund_expectation_rel_fd_expectation_raw_07_to_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.647540+08:00
fund_expectation_rel_fd_expectation_raw_07_to_fd_expectation_raw_02,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.649922+08:00
fund_expectation_rel_fd_expectation_raw_07_to_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.652835+08:00
fund_expectation_rel_fd_expectation_raw_08_to_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.655150+08:00
fund_expectation_rel_fd_expectation_raw_08_to_fd_expectation_raw_02,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.658228+08:00
fund_expectation_rel_fd_expectation_raw_08_to_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.660675+08:00
fund_expectation_rel_fd_expectation_raw_09_to_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.663782+08:00
fund_expectation_rel_fd_expectation_raw_09_to_fd_expectation_raw_02,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.666127+08:00
fund_expectation_rel_fd_expectation_raw_09_to_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.669085+08:00
fund_expectation_rel_fd_expectation_raw_10_to_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.671512+08:00
fund_expectation_rel_fd_expectation_raw_10_to_fd_expectation_raw_02,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.674548+08:00
fund_expectation_rel_fd_expectation_raw_10_to_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.677426+08:00
fund_expectation_rel_fd_expectation_raw_11_to_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.679806+08:00
fund_expectation_rel_fd_expectation_raw_11_to_fd_expectation_raw_02,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.682199+08:00
fund_expectation_rel_fd_expectation_raw_11_to_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.684580+08:00
fund_expectation_rel_fd_expectation_raw_12_to_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.688077+08:00
fund_expectation_rel_fd_expectation_raw_12_to_fd_expectation_raw_02,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.690448+08:00
fund_expectation_rel_fd_expectation_raw_12_to_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.692824+08:00
fund_expectation_rel_fd_expectation_score_to_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.695744+08:00
fund_expectation_rel_fd_expectation_score_to_fd_expectation_raw_02,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.698791+08:00
fund_expectation_rel_fd_expectation_score_to_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.701241+08:00
fund_expectation_rel_fd_expectation_trend_to_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-10-31 00:00:00,2025-12-19 00:00:00,1531,15,2026-04-23T20:20:29.703763+08:00
fund_expectation_rel_fd_expectation_trend_to_fd_expectation_raw_02,D,fundamental,fund_expectation,2023-10-31 00:00:00,2025-12-19 00:00:00,1531,15,2026-04-23T20:20:29.712165+08:00
fund_expectation_rel_fd_expectation_trend_to_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-10-31 00:00:00,2025-12-19 00:00:00,1531,15,2026-04-23T20:20:29.718519+08:00
fund_expectation_sym_fd_expectation_raw_01__fd_expectation_raw_02,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.724884+08:00
fund_expectation_sym_fd_expectation_raw_01__fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.729539+08:00
fund_expectation_sym_fd_expectation_raw_01__fd_expectation_raw_04,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.735602+08:00
fund_expectation_sym_fd_expectation_raw_01__fd_expectation_raw_05,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.739512+08:00
fund_expectation_sym_fd_expectation_raw_01__fd_expectation_raw_06,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.743042+08:00
fund_expectation_sym_fd_expectation_raw_01__fd_expectation_raw_07,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.745387+08:00
fund_expectation_sym_fd_expectation_raw_01__fd_expectation_raw_08,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.748138+08:00
fund_expectation_sym_fd_expectation_raw_01__fd_expectation_raw_09,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.751065+08:00
fund_expectation_sym_fd_expectation_raw_02__fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.754023+08:00
fund_expectation_sym_fd_expectation_raw_02__fd_expectation_raw_04,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.756471+08:00
fund_expectation_sym_fd_expectation_raw_02__fd_expectation_raw_05,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.759151+08:00
fund_expectation_sym_fd_expectation_raw_02__fd_expectation_raw_06,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.762028+08:00
fund_expectation_sym_fd_expectation_raw_02__fd_expectation_raw_07,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.764498+08:00
fund_expectation_sym_fd_expectation_raw_02__fd_expectation_raw_08,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.767463+08:00
fund_expectation_sym_fd_expectation_raw_02__fd_expectation_raw_09,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.770209+08:00
fund_expectation_sym_fd_expectation_raw_03__fd_expectation_raw_04,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.772607+08:00
fund_expectation_sym_fd_expectation_raw_03__fd_expectation_raw_05,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.775532+08:00
fund_expectation_sym_fd_expectation_raw_03__fd_expectation_raw_06,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.778598+08:00
fund_expectation_sym_fd_expectation_raw_03__fd_expectation_raw_07,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.780923+08:00
fund_expectation_sym_fd_expectation_raw_03__fd_expectation_raw_08,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.783913+08:00
fund_expectation_sym_fd_expectation_raw_03__fd_expectation_raw_09,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.786319+08:00
fund_expectation_sym_fd_expectation_raw_04__fd_expectation_raw_05,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.788695+08:00
fund_expectation_sym_fd_expectation_raw_04__fd_expectation_raw_06,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.791663+08:00
fund_expectation_sym_fd_expectation_raw_04__fd_expectation_raw_07,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.794235+08:00
fund_expectation_sym_fd_expectation_raw_04__fd_expectation_raw_08,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.797174+08:00
fund_expectation_sym_fd_expectation_raw_04__fd_expectation_raw_09,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.799564+08:00
fund_expectation_sym_fd_expectation_raw_05__fd_expectation_raw_06,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.802472+08:00
fund_expectation_sym_fd_expectation_raw_05__fd_expectation_raw_07,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.804868+08:00
fund_expectation_sym_fd_expectation_raw_05__fd_expectation_raw_08,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.807947+08:00
fund_expectation_sym_fd_expectation_raw_05__fd_expectation_raw_09,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.810299+08:00
fund_expectation_sym_fd_expectation_raw_06__fd_expectation_raw_07,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.812855+08:00
fund_expectation_sym_fd_expectation_raw_06__fd_expectation_raw_08,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.815876+08:00
fund_expectation_sym_fd_expectation_raw_06__fd_expectation_raw_09,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.818281+08:00
fund_expectation_sym_fd_expectation_raw_07__fd_expectation_raw_08,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:29.821813+08:00
fund_expectation_sym_fd_expectation_raw_07__fd_expectation_raw_09,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.133074+08:00
fund_expectation_sym_fd_expectation_raw_08__fd_expectation_raw_09,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.136097+08:00
fund_expectation_tanh_fd_expectation_disp,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.139048+08:00
fund_expectation_tanh_fd_expectation_raw_01,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.141425+08:00
fund_expectation_tanh_fd_expectation_raw_02,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.144404+08:00
fund_expectation_tanh_fd_expectation_raw_03,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.147232+08:00
fund_expectation_tanh_fd_expectation_raw_04,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.150230+08:00
fund_expectation_tanh_fd_expectation_raw_05,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.153740+08:00
fund_expectation_tanh_fd_expectation_raw_06,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.157100+08:00
fund_expectation_tanh_fd_expectation_raw_07,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.159982+08:00
fund_expectation_tanh_fd_expectation_raw_08,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.162309+08:00
fund_expectation_tanh_fd_expectation_raw_09,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.166572+08:00
fund_expectation_tanh_fd_expectation_raw_10,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.170608+08:00
fund_expectation_tanh_fd_expectation_raw_11,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.175091+08:00
fund_expectation_tanh_fd_expectation_raw_12,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.179569+08:00
fund_expectation_tanh_fd_expectation_score,D,fundamental,fund_expectation,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.182997+08:00
fund_expectation_tanh_fd_expectation_trend,D,fundamental,fund_expectation,2023-10-31 00:00:00,2025-12-19 00:00:00,1531,15,2026-04-23T20:20:34.185838+08:00
fund_growth_diff_fd_growth_raw_01__fd_growth_raw_02,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.188581+08:00
fund_growth_diff_fd_growth_raw_01__fd_growth_raw_03,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.191298+08:00
fund_growth_diff_fd_growth_raw_01__fd_growth_raw_04,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.194122+08:00
fund_growth_diff_fd_growth_raw_01__fd_growth_raw_05,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.197494+08:00
fund_growth_diff_fd_growth_raw_01__fd_growth_raw_06,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.201659+08:00
fund_growth_diff_fd_growth_raw_01__fd_growth_raw_07,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.205065+08:00
fund_growth_diff_fd_growth_raw_01__fd_growth_raw_08,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.207911+08:00
fund_growth_diff_fd_growth_raw_01__fd_growth_raw_09,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.210716+08:00
fund_growth_diff_fd_growth_raw_02__fd_growth_raw_03,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.213975+08:00
fund_growth_diff_fd_growth_raw_02__fd_growth_raw_04,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.216694+08:00
fund_growth_diff_fd_growth_raw_02__fd_growth_raw_05,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.219362+08:00
fund_growth_diff_fd_growth_raw_02__fd_growth_raw_06,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.222152+08:00
fund_growth_diff_fd_growth_raw_02__fd_growth_raw_07,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.224537+08:00
fund_growth_diff_fd_growth_raw_02__fd_growth_raw_08,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.227323+08:00
fund_growth_diff_fd_growth_raw_02__fd_growth_raw_09,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.230072+08:00
fund_growth_diff_fd_growth_raw_03__fd_growth_raw_04,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.232878+08:00
fund_growth_diff_fd_growth_raw_03__fd_growth_raw_05,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.235653+08:00
fund_growth_diff_fd_growth_raw_03__fd_growth_raw_06,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.238508+08:00
fund_growth_diff_fd_growth_raw_03__fd_growth_raw_07,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.241408+08:00
fund_growth_diff_fd_growth_raw_03__fd_growth_raw_08,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.244212+08:00
fund_growth_diff_fd_growth_raw_03__fd_growth_raw_09,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.247011+08:00
fund_growth_diff_fd_growth_raw_04__fd_growth_raw_05,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.249267+08:00
fund_growth_diff_fd_growth_raw_04__fd_growth_raw_06,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.252656+08:00
fund_growth_diff_fd_growth_raw_04__fd_growth_raw_07,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.255058+08:00
fund_growth_diff_fd_growth_raw_04__fd_growth_raw_08,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.257932+08:00
fund_growth_diff_fd_growth_raw_04__fd_growth_raw_09,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.260681+08:00
fund_growth_diff_fd_growth_raw_05__fd_growth_raw_06,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.263436+08:00
fund_growth_diff_fd_growth_raw_05__fd_growth_raw_07,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.266094+08:00
fund_growth_diff_fd_growth_raw_05__fd_growth_raw_08,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.268782+08:00
fund_growth_diff_fd_growth_raw_05__fd_growth_raw_09,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.271567+08:00
fund_growth_diff_fd_growth_raw_06__fd_growth_raw_07,D,fundamental,fund_growth,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:34.274857+08:00
