signal_date,code,entry_date,exit_date,entry_price,exit_price,pred_prob_up,future_ret_ref,gross_trade_ret,net_trade_ret
2025-09-05,sh.601318,2025-09-08,2025-09-15,56.806519294569156,56.84160636681923,0.5607361051685562,0.0006176592525783953,0.0006176592525783953,1.7468714188506596e-05
2025-09-05,sh.600938,2025-09-08,2025-09-15,25.083550491429328,25.48220005458243,0.5607361051685562,0.015892868247989966,0.015892868247989966,0.015283515332915831
2025-09-05,sh.601021,2025-09-08,2025-09-15,52.85386073851909,52.52488466237627,0.5607361051685562,-0.006224258200764887,-0.006224258200764887,-0.006820344819858604
2025-09-05,sh.601077,2025-09-08,2025-09-15,6.494749890151776,6.427911904435429,0.5607361051685562,-0.01029107923288719,-0.01029107923288719,-0.010884726491169894
2025-09-05,sh.601166,2025-09-08,2025-09-15,21.67897542276534,21.367993446222428,0.5607361051685562,-0.014344865035334164,-0.014344865035334164,-0.014936080751598024
2025-09-05,sh.601169,2025-09-08,2025-09-15,6.046302041877891,5.950170098942257,0.5607361051685562,-0.01589929551497582,-0.01589929551497582,-0.016489578852665554
2025-09-05,sh.601298,2025-09-08,2025-09-15,8.5803461632102,8.45781215391503,0.5607361051685562,-0.014280776901699155,-0.014280776901699155,-0.014872031059310786
2025-09-05,sh.601919,2025-09-08,2025-09-15,14.600674993935657,14.401681898903794,0.5607361051685562,-0.013629033939561053,-0.013629033939561053,-0.014220679025671368
2025-09-05,sh.601328,2025-09-08,2025-09-15,7.2303425102619885,7.124255332670203,0.5607361051685562,-0.014672496834306492,-0.014672496834306492,-0.015263516030446955
2025-09-12,sz.300476,2025-09-15,2025-09-22,332.6706531091727,310.66431722707335,0.7448380077681862,-0.06615051756572732,-0.06615051756572732,-0.0667106592126937
2025-09-12,sh.688256,2025-09-15,2025-09-22,1440.727247495278,1345.2833671359606,0.7448380077681862,-0.06624701554388501,-0.06624701554388501,-0.06680709930942896
2025-09-12,sz.302132,2025-09-15,2025-09-22,82.12298046222796,84.63388219593791,0.6977651260523005,0.03057489778836997,0.03057489778836997,0.029956738297544527
2025-09-12,sz.300502,2025-09-15,2025-09-22,350.8526263088882,336.122968894364,0.6805886370369952,-0.04198246303437181,-0.04198246303437181,-0.0425571011651118
2025-09-12,sh.688008,2025-09-15,2025-09-22,117.29261328151061,122.72409976885032,0.6805886370369952,0.046307148723020664,0.046307148723020664,0.045679552712590166
2025-09-12,sh.600111,2025-09-15,2025-09-22,52.36713132814836,47.14630746157062,0.6805886370369952,-0.09969657940327825,-0.09969657940327825,-0.10023659944962238
2025-09-12,sh.601318,2025-09-15,2025-09-22,56.84160636681923,54.580226153653555,0.5607361051685562,-0.03978388996562021,-0.03978388996562021,-0.04035984684457705
2025-09-12,sh.601006,2025-09-15,2025-09-22,6.010203434877273,5.963057370185735,0.5607361051685562,-0.00784433758413916,-0.00784433758413916,-0.008439452447129736
2025-09-12,sh.601009,2025-09-15,2025-09-22,10.780141254995424,10.250939890399785,0.5607361051685562,-0.04909039242425173,-0.04909039242425173,-0.049660767076401324
2025-09-12,sh.601018,2025-09-15,2025-09-22,3.6395115845601067,3.709826392272882,0.5607361051685562,0.019319847204238183,0.019319847204238183,0.018708438718461506
2025-09-12,sh.601169,2025-09-15,2025-09-22,5.950170098942257,5.625861045338027,0.5607361051685562,-0.05450416512677958,-0.05450416512677958,-0.055071292489494605
2025-09-12,sh.601229,2025-09-15,2025-09-22,8.977311580898688,8.761227873866332,0.5607361051685562,-0.02406997964659041,-0.02406997964659041,-0.02465536204408303
2025-09-12,sh.601298,2025-09-15,2025-09-22,8.45781215391503,8.723930085470085,0.5607361051685562,0.031464157244357915,0.031464157244357915,0.03084546435787705
2025-09-12,sh.601607,2025-09-15,2025-09-22,18.14030858909416,18.00917823853909,0.5607361051685562,-0.007228672539501213,-0.007228672539501213,-0.00782415669073211
2025-09-12,sh.601328,2025-09-15,2025-09-22,7.124255332670203,6.89981400455258,0.5607361051685562,-0.031503829893540614,-0.031503829893540614,-0.032084753318576964
2025-09-12,sh.600674,2025-09-15,2025-09-22,14.536038530310895,14.241150871964235,0.5607361051685562,-0.02028665910129046,-0.02028665910129046,-0.020874310810316765
2025-09-12,sh.601898,2025-09-15,2025-09-22,10.982468918834233,11.585367077877027,0.5607361051685562,0.05489641386626709,0.05489641386626709,0.05426366584235476
2025-09-12,sh.601919,2025-09-15,2025-09-22,14.401681898903794,14.072723845037865,0.5607361051685562,-0.022841641426057713,-0.022841641426057713,-0.023427760605448156
2025-09-12,sz.000157,2025-09-15,2025-09-22,7.250228248435502,7.694888517232499,0.5607361051685562,0.06133052002768147,0.06133052002768147,0.06069391269786384
2025-09-12,sz.000408,2025-09-15,2025-09-22,56.171250840053766,53.96990550092194,0.5607361051685562,-0.039189893516900054,-0.039189893516900054,-0.039766206686838945
2025-09-19,sh.601698,2025-09-22,2025-09-29,20.901286896299133,20.396563009766876,0.8330687710300291,-0.02414798136772145,-0.02414798136772145,-0.024733316978217457
2025-09-19,sz.002625,2025-09-22,2025-09-29,46.65769477301262,48.96190834554938,0.8330687710300291,0.049385499728299864,0.049385499728299864,0.04875605726120291
2025-09-19,sh.601658,2025-09-22,2025-09-29,6.057612676521692,5.856458166280693,0.7448380077681862,-0.03320689535361132,-0.03320689535361132,-0.033786797245831446
2025-09-19,sh.600036,2025-09-22,2025-09-29,41.108821972435344,40.61503772972703,0.7448380077681862,-0.012011636894883604,-0.012011636894883604,-0.012604252128176507
2025-09-19,sz.002709,2025-09-22,2025-09-29,30.11868114593063,37.092052956558256,0.7448380077681862,0.23152978634220767,0.23152978634220767,0.23079109007928134
2025-09-19,sh.600111,2025-09-22,2025-09-29,47.14630746157062,46.0918814947441,0.6977651260523005,-0.022364974556850936,-0.022364974556850936,-0.022951379650588688
2025-09-19,sz.000617,2025-09-22,2025-09-29,10.699791148259214,10.216315547278496,0.6860392918156116,-0.045185517575296874,-0.045185517575296874,-0.045758234449689295
2025-09-19,sz.300394,2025-09-22,2025-09-29,178.88910813595854,174.62099809818974,0.6805886370369952,-0.02385897096946743,-0.02385897096946743,-0.024444479934196295
2025-09-19,sh.600588,2025-09-22,2025-09-29,14.762290179981054,14.964465799228806,0.618036093063409,0.013695410182419154,0.013695410182419154,0.01308737534676041
2025-09-19,sh.601808,2025-09-22,2025-09-29,13.594074215894455,13.418099323870152,0.5607361051685562,-0.0129449706710838,-0.0129449706710838,-0.013537026072060754
2025-09-19,sh.601006,2025-09-22,2025-09-29,5.963057370185735,5.937976268932975,0.5607361051685562,-0.004206080823430658,-0.004206080823430658,-0.004803377985787782
2025-09-19,sh.600795,2025-09-22,2025-09-29,4.9209347431635715,4.907304730480548,0.5607361051685562,-0.002769801551007478,-0.002769801551007478,-0.003367960222475319
2025-09-19,sh.600938,2025-09-22,2025-09-29,25.589211617955517,25.740935121199563,0.5607361051685562,0.0059291980350257845,0.0059291980350257845,0.005325821529156727
2025-09-19,sh.601225,2025-09-22,2025-09-29,20.773536716181162,20.028135465069333,0.5607361051685562,-0.03588225063920747,-0.03588225063920747,-0.03646054779967567
2025-09-19,sh.600183,2025-09-22,2025-09-29,56.64095740488738,53.699105688771446,0.5607361051685562,-0.05193859445361426,-0.05193859445361426,-0.0525072606970689
2025-09-19,sh.601298,2025-09-22,2025-09-29,8.723930085470085,8.450556237809723,0.5607361051685562,-0.03133608877914351,-0.03133608877914351,-0.03191711281866416
2025-09-19,sh.601607,2025-09-22,2025-09-29,18.00917823853909,17.80314384000933,0.5607361051685562,-0.011440521927304714,-0.011440521927304714,-0.01203347972680846
2025-09-19,sh.601919,2025-09-22,2025-09-29,14.072723845037865,13.630620749006772,0.5607361051685562,-0.03141560233116847,-0.03141560233116847,-0.031996578676866005
2025-09-19,sh.605499,2025-09-22,2025-09-29,292.2154288772916,284.95248349575604,0.5607361051685562,-0.02485476351964433,-0.02485476351964433,-0.02543967518803203
2025-09-19,sz.000408,2025-09-22,2025-09-29,53.96990550092194,54.814615574073315,0.5607361051685562,0.015651501801053236,0.015651501801053236,0.015042293662414385
